id,title,description,reported_at,department_name,institution_name,hazard_category,severity_level,recurrence_count,is_weekend,actual_outcome
9e199d53-4c91-41ed-985b-545d45e406aa,Flickering lights in loading bay near air conditioner,Please investigate.,2023-10-27 00:00:00,Administration,Huye Power Plant,Electrical,High,8,0,0
6b3016c4-10c4-411e-b77d-de8eb5dbd893,Wet floor in break room near Station 19 (Room 106),The wet floor in break room near station 19 (room 106) was observed during routine inspection. This presents a potential risk to staff in the department.,2024-09-27 00:00:00,Production,Kigali Construction Ltd,Slip/Trip/Fall,High,3,0,0
5edac1f2-9430-4d8b-8b43-b2522e115787,Cluttered floor space around printer at south wing,Please investigate.,2023-09-10 00:00:00,Transport,Rwanda Manufacturing Co,Slip/Trip/Fall,High,3,1,0
70712dd3-d395-4ceb-b027-75368b8a2092,Poorly adjusted chair at dispatch area in toilet (Room 133),The poorly adjusted chair at dispatch area in toilet (room 133) was observed during routine inspection. This presents a potential risk to staff in the building.,2023-04-19 00:00:00,Workshop,Huye Power Plant,Ergonomic,Medium,4,0,1
31dc10a2-8d48-4485-953f-42bda2d0784c,Loose carpet in stairwell near rooftop (Sector A),Follow-up required on the loose carpet in stairwell near rooftop (sector a). The risk is rated as high due to lack of protection.,2026-03-30 00:00:00,Warehouse,Bugesera Cement Works,Slip/Trip/Fall,High,1,0,1
9bb7ebc6-cddb-443b-a0a6-4d14ce860b83,Stagnant water near east wing causing Bacterial contamination risk,The stagnant water near east wing causing bacterial contamination risk was observed during routine inspection. This presents a potential risk to staff in the building.,2025-12-18 00:00:00,Assembly Line,Huye Power Plant,Biological,High,8,0,1
1bd86891-7635-43d5-a01a-0a8ff2843269,Fumes from epoxy near workbench (Room 126),"During a walkthrough, staff noticed the fumes from epoxy near workbench (room 126). No immediate incident occurred but the potential for harm is significant.",2024-02-29 00:00:00,Loading Bay,Kigali Construction Ltd,Chemical,Critical,3,0,0
01ca84c1-e67a-4622-baa3-19013ba0f218,Faulty fire extinguisher in toilet (Room 196),"During a walkthrough, staff noticed the faulty fire extinguisher in toilet (room 196). No immediate incident occurred but the potential for injury is significant.",2023-01-18 00:00:00,Packaging,Musanze Mining Corp,Fire,Critical,2,0,1
ffab4aff-8382-4f62-8f31-8e0afedce303,Spilled degreaser around west exit (Room 144),Staff reported the spilled degreaser around west exit (room 144) at approximately 10am. Site inspection confirmed the hazard. Warning signs posted.,2024-12-26 00:00:00,Assembly Line,Musanze Mining Corp,Chemical,Medium,2,0,1
96cfe1de-bff6-4554-a7e1-11d4186ae672,Exposed cables in loading dock near Station 19 (Room 125),Report issued by safety rep. The exposed cables in loading dock near station 19 (room 125) has been reported by multiple staff members. Recommend review by safety team.,2026-02-27 00:00:00,Storage Facility,Gasabo Textile Factory,Slip/Trip/Fall,Medium,0,0,0
95e49e2e-aace-480e-a162-7f08aeec0e96,Blocked emergency route in service elevator (Room 124),Follow-up required on the blocked emergency route in service elevator (room 124). The danger is rated as critical due to frequency of use.,2024-12-04 00:00:00,Transport,Musanze Mining Corp,Fire,Critical,0,0,0
2dc8cfce-e13e-41f0-9046-813e41f0d4cc,Loose carpet in workshop near east wing (Zone 14),"During a walkthrough, staff noticed the loose carpet in workshop near east wing (zone 14). No immediate incident occurred but the potential for injury is significant.",2023-11-03 00:00:00,Kitchen,Rwanda Manufacturing Co,Slip/Trip/Fall,Low,1,0,0
80455614-ac2c-4fa7-a09e-d919c2a5fa40,Obstacle in walkway at east wing (Room 129),The obstacle in walkway at east wing (room 129) was observed during routine inspection. This presents a potential risk to staff in the building.,2025-10-25 00:00:00,Warehouse,Rubavu Logistics Hub,Slip/Trip/Fall,Medium,1,1,1
67a21a27-358a-4dfd-b53a-85c2059c6140,Broken connector on industrial mixer in loading dock (Room 134),Staff reported the broken connector on industrial mixer in loading dock (room 134) at approximately 10am. Site inspection confirmed the hazard. No temporary measures taken.,2025-08-23 00:00:00,Storage Facility,Rwanda Manufacturing Co,Machinery,Medium,0,1,0
2ff1611e-2059-4908-8a5a-0d7aa3f2f8c2,Cluttered floor space around printer at east wing,,2024-03-02 00:00:00,Assembly Line,Huye Power Plant,Slip/Trip/Fall,Medium,3,1,0
d0c44a6a-160d-4909-8560-1911a6ecb85d,Improper desk height for transformer in break room (Room 120),"During a walkthrough, staff noticed the improper desk height for transformer in break room (room 120). No immediate incident occurred but the potential for injury is significant.",2025-05-31 00:00:00,Transport,Kigali Construction Ltd,Ergonomic,Low,1,1,1
ca772e70-5da1-444e-8362-36c00b6dfe49,Broken belt on hydraulic press in stairwell (Sector F),"During a walkthrough, staff noticed the broken belt on hydraulic press in stairwell (sector f). No immediate incident occurred but the potential for injury is significant.",2026-04-23 00:00:00,Maintenance,Huye Power Plant,Machinery,Medium,2,0,0
a896e987-cb87-4fa8-b07e-5cddf58b560a,Strange noise from CNC machine at receiving dock (Room 154),Staff reported the strange noise from cnc machine at receiving dock (room 154) at approximately 10am. Site inspection confirmed the hazard. No temporary measures taken.,2025-01-10 00:00:00,Maintenance,Kigali Construction Ltd,Machinery,Critical,5,0,1
e257a762-0cb1-4f83-a385-24b1c0549ba7,Cluttered floor space around microwave at basement,The cluttered floor space around microwave at basement was observed during routine inspection. This presents a potential risk to staff in the building.,2025-04-29 00:00:00,Transport,Muhanga Agro-Processing,Slip/Trip/Fall,High,0,0,1
43a99dd7-2cc5-4e34-ba12-0ca049946ec4,Improper storage of coolant in car park (Room 105),Staff reported the improper storage of coolant in car park (room 105) at approximately 2pm. Site inspection confirmed the hazard. Warning signs posted.,2024-11-23 00:00:00,Production,Nyagatare Cattle Ranch,Chemical,High,1,1,0
40fc5ddc-54c9-46e7-afa1-95e0ecb32d64,Broken guard on compressor in warehouse (Room 188),Staff reported the broken guard on compressor in warehouse (room 188) at approximately 2pm. Site inspection confirmed the hazard. Warning signs posted.,2024-08-18 00:00:00,Security,Muhanga Agro-Processing,Machinery,Medium,1,1,0
d8566c92-c82e-4f32-a660-72c234631186,Blocked fire exit at basement near maintenance bay (Zone 4),The blocked fire exit at basement near maintenance bay (zone 4) was observed during routine inspection. This presents a potential risk to staff in the building.,2023-01-21 00:00:00,Production,Nyagatare Cattle Ranch,Fire,Critical,3,1,1
eb0d8027-29fa-4fa4-9aa9-4c17a46891a2,Repetitive strain risk operating hand truck at dispatch area,The repetitive strain risk operating hand truck at dispatch area was observed during routine inspection. This presents a potential risk to staff in the building.,2023-09-14 00:00:00,Packaging,Nyagatare Cattle Ranch,Ergonomic,Critical,2,0,0
173b47c2-dcef-4451-949b-e532668a22e8,Faulty hose on HVAC unit near Station 4,Staff reported the faulty hose on hvac unit near station 4 at approximately 2pm. Site inspection confirmed the hazard. No temporary measures taken.,2023-09-12 00:00:00,Transport,Bugesera Cement Works,Machinery,High,3,0,0
c6aaff9c-9915-4ea0-a931-2ce7f4e28e72,Unsafe operation of industrial mixer in office (Room 187),Staff reported the unsafe operation of industrial mixer in office (room 187) at approximately 2pm. Site inspection confirmed the hazard. Tape has been placed.,2026-03-25 00:00:00,Workshop,Muhanga Agro-Processing,Machinery,Critical,6,0,1
8f52e000-8a72-4dab-8226-005cb2962fd9,Smoke detector malfunctioning in corridor (Room 111),"During a walkthrough, staff noticed the smoke detector malfunctioning in corridor (room 111). No immediate incident occurred but the potential for damage is significant.",2023-10-15 00:00:00,Office Complex,Musanze Mining Corp,Fire,Critical,0,1,1
86b05a29-9fe1-43bb-80a4-07025d2f5197,Faulty belt on pump system near Station 10,Staff reported the faulty belt on pump system near station 10 at approximately 4pm. Site inspection confirmed the hazard. Tape has been placed.,2025-09-01 00:00:00,Packaging,Kigali Construction Ltd,Machinery,Critical,2,0,0
40304d23-5e6f-437c-8812-e63a786ffebf,Fumes from acids near Station 14 (Room 166),Report issued by safety rep. The blocked fire exit at west exit near office (zone 8) has been reported by multiple staff members. Recommend immediate repair.,2025-11-17 00:00:00,Packaging,Kigali Construction Ltd,Chemical,High,1,0,0
07b4856b-c1da-4057-be14-51fb19ba19d5,Unsafe operation of CNC machine in storage room (Room 141),,2023-08-13 00:00:00,Loading Bay,Huye Power Plant,Machinery,Low,1,1,0
857ebf6c-b1e9-4d30-985e-806a31a7fb56,Unlabeled paint thinner container at basement (Room 115),"During a walkthrough, staff noticed the poorly adjusted chair at workbench in server room (room 168). No immediate incident occurred but the potential for injury is significant.",2025-06-11 00:00:00,Storage Facility,Rubavu Logistics Hub,Chemical,Medium,1,0,0
6f8e0240-c936-482b-bb0e-a5710883a0fc,Cluttered floor space around server rack at basement,Follow-up required on the cluttered floor space around server rack at basement. The danger is rated as low due to frequency of use.,2025-03-23 00:00:00,Quality Control,Muhanga Agro-Processing,Slip/Trip/Fall,Low,4,1,1
a5d00d9c-dcd9-4abf-987c-014d52f92037,Improper desk height for ventilator in chemical storage (Room 108),The damaged power cord on microwave at west exit (room 140) was observed during routine inspection. This presents a potential risk to staff in the department.,2025-07-25 00:00:00,Packaging,Huye Power Plant,Ergonomic,Medium,1,0,0
79fd3a5d-2372-4014-a170-330b40f43723,Flickering lights in south wing near coffee maker,"During a walkthrough, staff noticed the flickering lights in south wing near coffee maker. No immediate incident occurred but the potential for injury is significant.",2025-11-09 00:00:00,Laboratory,Rubavu Logistics Hub,Electrical,Critical,0,1,0
3427ec08-090e-443f-9e8a-8e08b33695eb,Accumulated flammable material near server rack (Room 105),The accumulated flammable material near server rack (room 105) was observed during routine inspection. This presents a potential risk to staff in the department.,2024-02-26 00:00:00,Laboratory,Rubavu Logistics Hub,Fire,Critical,1,0,0
3485847b-f942-43d6-a5ba-dc3dad61fee9,Exposed display on motor at perimeter fence (Room 103),Report issued by employee. The exposed display on motor at perimeter fence (room 103) has been reported by multiple staff members. Recommend review by safety team.,2024-01-20 00:00:00,Kitchen,Gasabo Textile Factory,Machinery,Critical,2,1,0
ae0ce77a-a60b-4c95-a7cc-8499aba32bf7,Improper desk height for hoist in toilet (Room 115),Report issued by supervisor. The improper desk height for hoist in toilet (room 115) has been reported by multiple staff members. Recommend immediate repair.,2025-01-27 00:00:00,Sanitation,Nyagatare Cattle Ranch,Ergonomic,Medium,0,0,0
c1f281c5-c8fb-4e3c-8308-910b6b59c557,Overloaded power outlet near Station 18 (Room 128),Report issued by safety rep. The overloaded power outlet near station 18 (room 128) has been reported by multiple staff members. Recommend further assessment.,2023-04-16 00:00:00,Quality Control,Rubavu Logistics Hub,Electrical,Critical,2,1,1
e5eeb0bd-ad22-4749-8f5b-5948c00b7213,Damaged power cord on server rack at rear exit (Room 178),Staff reported the damaged power cord on server rack at rear exit (room 178) at approximately 8am. Site inspection confirmed the hazard. Warning signs posted.,2024-06-07 00:00:00,Warehouse,Muhanga Agro-Processing,Electrical,Critical,2,0,0
83ee5660-0d0a-490f-beec-3a4bf09c6af3,Stagnant water near main lobby causing Rodent sightings (similar to report #1547),Report issued by safety rep. The stagnant water near main lobby causing rodent sightings (similar to report #1547) has been reported by multiple staff members. Recommend temporary closure.,2023-10-30 00:00:00,Maintenance,RSSB Head Office,Machinery,High,2,0,0
32830d30-851a-4470-b0cb-7e1d2dd157a8,Overloaded power outlet near Station 6 (Zone 11),Report issued by team lead. The overloaded power outlet near station 6 (zone 11) has been reported by multiple staff members. Recommend further assessment.,2025-12-23 00:00:00,Warehouse,Rubavu Logistics Hub,Electrical,Critical,4,0,1
e152645e-3b25-4677-929e-da78c3a44a9f,Awkward lifting position at main corridor in loading dock (Room 134),"During a walkthrough, staff noticed the awkward lifting position at main corridor in loading dock (room 134). No immediate incident occurred but the potential for damage is significant.",2023-10-28 00:00:00,Production,Rubavu Logistics Hub,Ergonomic,Medium,1,1,1
171a9f34-4772-456d-a875-6c8db6b4ef51,Poorly adjusted chair at reception in office (Room 173),"During a walkthrough, staff noticed the poorly adjusted chair at reception in office (room 173). No immediate incident occurred but the potential for harm is significant.",2025-03-06 00:00:00,Production,Bugesera Cement Works,Ergonomic,High,1,0,1
81a731e3-d37f-494f-8023-ccb53e033bf3,Broken guard on generator in loading dock (Room 188),The broken guard on generator in loading dock (room 188) was observed during routine inspection. This presents a potential risk to staff in the department.,2026-01-11 00:00:00,Storage Facility,Nyagatare Cattle Ranch,Machinery,Critical,3,1,0
df0367aa-eed2-40a3-8df9-6a4c7563b4af,Flickering lights in rear exit near welding machine,Follow-up required on the unpleasant odor in warehouse near receiving dock (room 140). The severity is rated as medium due to lack of protection.,2024-02-06 00:00:00,Quality Control,Rwanda Manufacturing Co,Electrical,High,1,0,0
89c070ce-5aac-4ce8-9696-7608191c4373,Improper storage of resin in canteen (Room 131),The improper storage of resin in canteen (room 131) was observed during routine inspection. This presents a potential risk to staff in the building.,2024-07-22 00:00:00,Laboratory,Musanze Mining Corp,Chemical,Critical,2,0,1
85fac444-bd6f-422f-a6e3-9d1c718af487,Blocked fire exit at emergency stairs near assembly area (Room 122),"During a walkthrough, staff noticed the blocked fire exit at emergency stairs near assembly area (room 122). No immediate incident occurred but the potential for damage is significant.",2025-04-07 00:00:00,Storage Facility,Rubavu Logistics Hub,Fire,High,2,0,1
197c8c09-ee1e-43a5-bd9f-a9c175e27179,Broken pipe on exhaust fan in toilet (Room 198),Follow-up required on the broken pipe on exhaust fan in toilet (room 198). The danger is rated as high due to lack of protection.,2023-05-13 00:00:00,Kitchen,Muhanga Agro-Processing,Machinery,High,2,1,1
3024379e-87ef-405d-a6be-dd8b1ddae7a7,Awkward lifting position at basement in canteen (Room 102),Report issued by team lead. The awkward lifting position at basement in canteen (room 102) has been reported by multiple staff members. Recommend further assessment.,2024-05-05 00:00:00,Storage Facility,Rubavu Logistics Hub,Ergonomic,Medium,1,1,0
863b8c85-0e82-4803-b09d-64d97426b954,Blocked emergency route in perimeter fence (Room 115),The blocked emergency route in perimeter fence (room 115) was observed during routine inspection. This presents a potential risk to staff in the building.,2026-03-21 00:00:00,Quality Control,Rubavu Logistics Hub,Fire,Critical,2,1,0
8bb36d50-1167-4f1e-a897-b46cddf8a538,Maintenance requested urgently,The maintenance requested urgently was observed during routine inspection. This presents a potential risk to staff in the building.,2025-11-15 00:00:00,Kitchen,Kigali Construction Ltd,Ergonomic,Medium,2,1,0
1805890a-d9c1-47a6-b952-a2c1bb545ff9,Cluttered floor space around welding machine at service elevator,Staff reported the cluttered floor space around welding machine at service elevator at approximately 4pm. Site inspection confirmed the hazard. Tape has been placed.,2023-01-07 00:00:00,Quality Control,Rubavu Logistics Hub,Slip/Trip/Fall,High,4,1,0
cd92657b-aab5-45d1-a21d-576ccbcf4ca6,Damaged power cord on hoist at emergency stairs (Zone 14),,2024-02-10 00:00:00,Storage Facility,Bugesera Cement Works,Electrical,Critical,2,1,0
040e5f6d-910a-418b-bb83-4a59b866213f,Unlabeled bleach container at south wing (Room 188),I'm concerned about this.,2025-10-05 00:00:00,Administration,RSSB Head Office,Chemical,Critical,1,1,0
06d9056c-20d5-4388-97af-b45436e19f41,Problem with equipment,Follow-up required on the blocked fire exit at rear exit near cafeteria (room 195). The risk is rated as low due to exposure levels.,2024-09-28 00:00:00,Warehouse,Huye Power Plant,Ergonomic,Low,1,1,0
fde8fe4d-87a4-40ee-a9a9-8ee20d7a8ed6,Obstacle in walkway at service elevator (Zone 8),Staff reported the obstacle in walkway at service elevator (zone 8) at approximately 2pm. Site inspection confirmed the hazard. Tape has been placed.,2026-01-03 00:00:00,Maintenance,Gasabo Textile Factory,Slip/Trip/Fall,Low,2,1,1
1ca8c648-b958-45f9-b0bd-7adb914d3eb3,Exposed casing on printer in office (Room 171),Staff reported the exposed casing on printer in office (room 171) at approximately 8am. Site inspection confirmed the hazard. No temporary measures taken.,2024-10-12 00:00:00,Quality Control,Nyagatare Cattle Ranch,Electrical,Critical,0,1,0
51484f36-0382-488b-880e-54389bfdc588,Spoiled materials found in canteen (Zone 13),The spoiled materials found in canteen (zone 13) was observed during routine inspection. This presents a potential risk to staff in the area.,2023-12-22 00:00:00,Warehouse,Muhanga Agro-Processing,Biological,High,2,0,1
7a829201-abc5-4831-a747-fa395be8defd,Improper desk height for ventilator in production floor (Room 188),Follow-up required on the improper desk height for ventilator in production floor (room 188). The danger is rated as medium due to frequency of use.,2023-01-20 00:00:00,Maintenance,RSSB Head Office,Ergonomic,Medium,5,0,0
44be937c-64ea-4ad1-b86a-d5304e68c9e1,Spoiled materials found in toilet (Zone 4),"During a walkthrough, staff noticed the spoiled materials found in toilet (zone 4). No immediate incident occurred but the potential for damage is significant.",2023-06-19 00:00:00,Packaging,Nyagatare Cattle Ranch,Biological,Medium,8,0,1
9a725e25-7c16-4fb3-978a-ea99a42c0931,Spilled epoxy around emergency stairs (Room 112),Please investigate.,2023-06-10 00:00:00,Warehouse,Gasabo Textile Factory,Chemical,High,10,1,1
87bb22f5-70b7-4868-a891-6b391e368717,Stagnant water near emergency stairs causing Mold growth,Report issued by safety rep. The stagnant water near emergency stairs causing mold growth has been reported by multiple staff members. Recommend immediate repair.,2026-02-24 00:00:00,Sanitation,Rwanda Manufacturing Co,Biological,Medium,2,0,0
c1f0890d-9072-4fc9-9d0e-daa9c6030fa6,Spilled chlorine around basement (Zone 14),"During a walkthrough, staff noticed the spilled chlorine around basement (zone 14). No immediate incident occurred but the potential for harm is significant.",2026-01-17 00:00:00,Maintenance,Rubavu Logistics Hub,Chemical,High,5,1,0
2ea33a82-ffcb-4518-bbd5-568596d69f4a,Poorly adjusted chair at Station 9 in cafeteria (Room 193),"During a walkthrough, staff noticed the cluttered floor space around hand truck at north entrance. No immediate incident occurred but the potential for harm is significant.",2024-04-03 00:00:00,Workshop,Kigali Construction Ltd,Ergonomic,Low,3,0,0
bd1ca284-6aee-41fe-858c-4ae4edeee1c0,Cluttered floor space around microwave at perimeter fence,Follow-up required on the cluttered floor space around microwave at perimeter fence. The risk is rated as high due to frequency of use.,2024-09-02 00:00:00,Kitchen,RSSB Head Office,Slip/Trip/Fall,High,3,0,1
2d8c06e7-6ebf-486f-acda-f3465310d813,Broken gear on HVAC unit in car park (Room 127),Can someone look at this?,2024-01-08 00:00:00,Kitchen,Gasabo Textile Factory,Machinery,Critical,3,0,0
b63bc608-6043-4c82-aa78-18aaf1e930ae,Damaged power cord on welding machine at rear exit (Room 105),I'm concerned about this.,2023-02-14 00:00:00,Maintenance,Musanze Mining Corp,Electrical,High,1,0,0
46613a97-65f2-4c22-8baf-8cc4813a789c,Debris in toilet near inspection desk (Sector E),Follow-up required on the debris in toilet near inspection desk (sector e). The danger is rated as medium due to exposure levels.,2026-01-08 00:00:00,Sanitation,Rwanda Manufacturing Co,Slip/Trip/Fall,Medium,4,0,0
7a3577c8-5d32-47bd-ace3-ad8496feba81,Sparks observed from transformer in cafeteria (Zone 12),The sparks observed from transformer in cafeteria (zone 12) was observed during routine inspection. This presents a potential risk to staff in the department.,2023-02-07 00:00:00,Workshop,Kigali Construction Ltd,Electrical,Critical,1,0,1
c0b056b8-33c2-499f-a4c2-89ebee3cbc97,Improper storage of lubricant in lobby (Room 105) (similar to report #2256),"During a walkthrough, staff noticed the improper storage of lubricant in lobby (room 105) (similar to report #2256). No immediate incident occurred but the potential for harm is significant.",2026-08-24 00:00:00,Assembly Line,Nyagatare Cattle Ranch,Fire,Critical,3,0,1
7f7c82c4-c5c4-414c-aa2b-5c8c9debe0f1,Loose carpet in lobby near receiving dock (Room 140),The loose carpet in lobby near receiving dock (room 140) was observed during routine inspection. This presents a potential risk to staff in the department.,2025-01-18 00:00:00,Laboratory,Kigali Construction Ltd,Slip/Trip/Fall,High,9,1,1
866c32cb-3b8e-470f-bd4a-a921dfb9229e,Faulty switch on HVAC unit near Station 4,Please investigate.,2025-08-25 00:00:00,Kitchen,Bugesera Cement Works,Machinery,High,0,0,0
223b7733-6693-499c-99e2-dbb8dd414ffe,Fumes from coolant near Station 20 (Sector D),Follow-up required on the fumes from coolant near station 20 (sector d). The severity is rated as high due to lack of protection.,2023-06-19 00:00:00,Administration,Rubavu Logistics Hub,Chemical,High,1,0,0
5849aa72-f53f-4f3a-9b29-2083d474888b,Pest infestation in office near service elevator (Room 180),I'm concerned about this.,2024-01-22 00:00:00,Transport,Musanze Mining Corp,Biological,Medium,3,0,0
6f1e2606-a1f8-47a8-acfc-9507bced9bb2,Cluttered floor space around transformer at basement,Staff reported the cluttered floor space around transformer at basement at approximately 10am. Site inspection confirmed the hazard. Tape has been placed.,2023-09-10 00:00:00,Storage Facility,Muhanga Agro-Processing,Slip/Trip/Fall,Low,2,1,1
25811f53-efea-4da8-b900-19fc88f83933,Unsafe operation of crusher in toilet (Room 140),Report issued by team lead. The unsafe operation of crusher in toilet (room 140) has been reported by multiple staff members. Recommend temporary closure.,2024-09-30 00:00:00,Loading Bay,Rwanda Manufacturing Co,Machinery,Medium,0,0,0
02d08026-d911-4ef9-a155-04306ef1f5ad,Spoiled materials found in loading dock (Room 161),Staff reported the spoiled materials found in loading dock (room 161) at approximately 4pm. Site inspection confirmed the hazard. Tape has been placed.,2026-03-15 00:00:00,Warehouse,Kigali Construction Ltd,Biological,High,6,1,1
873195e9-f1b2-4559-a7bf-30d7401b3642,Odor from pesticides near loading dock (Room 103),"During a walkthrough, staff noticed the odor from pesticides near loading dock (room 103). No immediate incident occurred but the potential for harm is significant.",2023-06-16 00:00:00,Security,Rubavu Logistics Hub,Chemical,Critical,1,0,0
2bcc5dcf-4473-42c2-8514-60febb0e1f56,Unlabeled epoxy container at service elevator (Room 141),,2023-01-21 00:00:00,Loading Bay,Musanze Mining Corp,Chemical,Critical,3,1,0
0851b023-3634-430b-8578-2fddf74de747,Loose carpet in workshop near south wing (Room 109),The loose carpet in workshop near south wing (room 109) was observed during routine inspection. This presents a potential risk to staff in the area.,2023-04-21 00:00:00,Production,Kigali Construction Ltd,Slip/Trip/Fall,High,7,0,1
e7b23c83-b80f-413a-a983-fc151f596196,Repetitive strain risk operating hand truck at Station 8,Can someone look at this?,2024-09-01 00:00:00,Assembly Line,Gasabo Textile Factory,Ergonomic,High,4,1,0
7a365d0c-168b-4ea9-a025-47a4e73e55ae,Spilled epoxy around service elevator (Room 192),,2025-09-06 00:00:00,Sanitation,Musanze Mining Corp,Chemical,High,0,1,0
207dd895-3616-4ce7-bc86-ecfc4303bbde,Fumes from acids near Station 2 (Room 167) (similar to report #1780),The fumes from acids near station 2 (room 167) (similar to report #1780) was observed during routine inspection. This presents a potential risk to staff in the building.,2023-09-04 00:00:00,Warehouse,Musanze Mining Corp,Machinery,Low,5,0,1
62f1016c-d605-4ac7-b7ee-d67c98eb9982,Faulty fire extinguisher in warehouse (Room 102),The faulty fire extinguisher in warehouse (room 102) was observed during routine inspection. This presents a potential risk to staff in the building.,2024-09-01 00:00:00,Assembly Line,Kigali Construction Ltd,Fire,Critical,1,1,1
29da188d-fd90-436a-aa10-3af3c7410276,Spilled industrial glue around receiving dock (Room 176),"During a walkthrough, staff noticed the spilled industrial glue around receiving dock (room 176). No immediate incident occurred but the potential for damage is significant.",2025-01-05 00:00:00,Packaging,Huye Power Plant,Chemical,Medium,0,1,0
7def830a-3197-4480-aa44-914bdf2b7d83,Flickering lights in rooftop near grinder,The flickering lights in rooftop near grinder was observed during routine inspection. This presents a potential risk to staff in the area.,2023-04-08 00:00:00,Assembly Line,Rubavu Logistics Hub,Electrical,Critical,0,1,1
51fa2fe3-79f4-407b-bc56-8a92fa8f8519,Maintenance requested urgently,This needs fixing urgently.,2025-12-30 00:00:00,Packaging,Bugesera Cement Works,Machinery,Medium,2,0,1
75ce3e5f-aaba-4d43-9cc5-1c74d84f219d,Repetitive strain risk operating computer at control panel,Report issued by team lead. The repetitive strain risk operating computer at control panel has been reported by multiple staff members. Recommend further assessment.,2024-08-03 00:00:00,Loading Bay,Kigali Construction Ltd,Ergonomic,Low,0,1,0
a08bccc9-ea08-4f03-9c0f-cc2811104fd4,Unlabeled lubricant container at front gate (Room 158),Follow-up required on the unlabeled lubricant container at front gate (room 158). The severity is rated as medium due to frequency of use.,2023-11-06 00:00:00,Assembly Line,Kigali Construction Ltd,Chemical,Medium,0,0,0
69977168-2a7c-4216-9138-3cae0921205d,Unpleasant odor in storage room near main lobby (Room 164),"During a walkthrough, staff noticed the unpleasant odor in storage room near main lobby (room 164). No immediate incident occurred but the potential for damage is significant.",2025-05-08 00:00:00,Packaging,Bugesera Cement Works,Biological,Low,5,0,0
6469ddfa-8cb2-4512-be87-8ed6eef576eb,Blocked emergency route in west exit (Zone 1),The blocked emergency route in west exit (zone 1) was observed during routine inspection. This presents a potential risk to staff in the building.,2025-09-15 00:00:00,Workshop,Huye Power Plant,Fire,High,13,0,1
64a54713-921b-4659-b941-7b19cb316c2d,Stagnant water near front gate causing Unpleasant odor,Can someone look at this?,2028-01-05 00:00:00,Kitchen,Musanze Mining Corp,Biological,Low,3,0,0
2a9c1585-3c05-4501-91f0-1de880637612,Biological waste disposal issue in break room (Zone 10),Report issued by employee. The biological waste disposal issue in break room (zone 10) has been reported by multiple staff members. Recommend review by safety team.,2024-08-12 00:00:00,Production,Huye Power Plant,Biological,Critical,14,0,1
7c563f23-ffdf-4fc8-9d60-8f7e46c959ce,Strange noise from milling machine at front gate (Room 117),,2023-09-25 00:00:00,Laboratory,Muhanga Agro-Processing,Machinery,Critical,2,0,0
bc12bc08-e699-4fcc-9054-76c4dd27765a,Biological waste disposal issue in maintenance bay (Zone 4),Staff reported the biological waste disposal issue in maintenance bay (zone 4) at approximately 8am. Site inspection confirmed the hazard. No temporary measures taken.,2023-12-08 00:00:00,Workshop,Kigali Construction Ltd,Biological,Medium,7,0,0
a689a375-adaf-4f6e-a729-d81bb298ea96,Unlabeled coolant container at perimeter fence (Room 158),,2025-01-23 00:00:00,Production,Huye Power Plant,Chemical,Critical,4,0,0
d030b006-e04e-491b-9be6-954d8df65045,Poorly adjusted chair at assembly line in cafeteria (Room 184),The poorly adjusted chair at assembly line in cafeteria (room 184) was observed during routine inspection. This presents a potential risk to staff in the area.,2023-11-25 00:00:00,Quality Control,Rubavu Logistics Hub,Ergonomic,Medium,2,1,0
b6839478-7698-4590-8511-b67e09f4651b,Awkward lifting position at west exit in assembly area (Room 138),The repetitive strain risk operating boiler at station 15 was observed during routine inspection. This presents a potential risk to staff in the department.,2024-10-13 00:00:00,Production,Rwanda Manufacturing Co,Ergonomic,Medium,2,1,0
b1c080ae-ec1a-4be7-988a-6ee99e715ea2,Poorly adjusted chair at assembly line in loading dock (Zone 7),Follow-up required on the poorly adjusted chair at assembly line in loading dock (zone 7). The danger is rated as high due to lack of protection.,2026-05-02 00:00:00,Sanitation,Nyagatare Cattle Ranch,Ergonomic,High,3,1,0
8354794e-de95-4468-836b-8f53f5a54192,Sparks observed from microwave in break room (Room 180),Follow-up required on the sparks observed from microwave in break room (room 180). The severity is rated as critical due to lack of protection.,2023-11-11 00:00:00,Production,Muhanga Agro-Processing,Electrical,Critical,13,1,1
b3374336-8b99-4ede-94cf-7a071a303e46,Mold growth in toilet near south wing (Room 139),Follow-up required on the blocked emergency route in south wing (room 121). The risk is rated as high due to proximity to staff.,2023-01-18 00:00:00,Storage Facility,Bugesera Cement Works,Biological,Low,1,0,0
579af59c-27b0-43c3-99a0-b44b0eb5ab80,Spilled resin around south wing (Room 166),Staff reported the spilled resin around south wing (room 166) at approximately 4pm. Site inspection confirmed the hazard. Warning signs posted.,2024-01-07 00:00:00,Loading Bay,RSSB Head Office,Chemical,Critical,1,1,0
d406eebf-e3e1-4b7a-a69e-aa0b8bc332a5,Insects found in server room near rooftop (Room 189),The exposed hose on forklift at loading bay (zone 10) was observed during routine inspection. This presents a potential risk to staff in the department.,2024-10-07 00:00:00,Security,Rwanda Manufacturing Co,Biological,Low,0,0,0
2b152b16-f157-468c-97d8-6a77cda75eec,Broken valve on generator in loading dock (Zone 8),Please investigate.,2023-04-23 00:00:00,Maintenance,Huye Power Plant,Machinery,Critical,1,1,0
